function_entry	function_name	string
ffffffffbfc0b3d4	FUN_ffffffffbfc0b3d4	FATAL ERROR: unable to allocate memory for bootmem descriptor!\n
ffffffffbfc0b610	FUN_ffffffffbfc0b610	%d.%d
ffffffffbfc0b610	FUN_ffffffffbfc0b610	CN%s%s-%s pass %s
ffffffffbfc0bcb4	FUN_ffffffffbfc0bcb4	## Loading Linux kernel with entry point: 0x%08qx ...\n
ffffffffbfc0bdd0	FUN_ffffffffbfc0bdd0	%x:%x:%x:%x:%x:%x
ffffffffbfc0be94	FUN_ffffffffbfc0be94	%d.%d.%d.%d
ffffffffbfc0c340	FUN_ffffffffbfc0c340	## Warning: gatewayip needed but not set\n
ffffffffbfc0c490	FUN_ffffffffbfc0c490	bad length %d < %d\n
ffffffffbfc0c490	FUN_ffffffffbfc0c490	invalid RARP header\n
ffffffffbfc0c490	FUN_ffffffffbfc0c490	len bad %d < %d\n
ffffffffbfc0c490	FUN_ffffffffbfc0c490	checksum bad\n
ffffffffbfc0c490	FUN_ffffffffbfc0c490	 ICMP Host Redirect to 
ffffffffbfc0cba4	FUN_ffffffffbfc0cba4	## Loading Linux kernel with entry point: 0x%08qx ...\n
ffffffffbfc0cc08	FUN_ffffffffbfc0cc08	netretry
ffffffffbfc0cd60	FUN_ffffffffbfc0cd60	\nARP Retry count exceeded; starting again\n
ffffffffbfc0ce74	FUN_ffffffffbfc0ce74	gatewayip
ffffffffbfc0ce74	FUN_ffffffffbfc0ce74	netmask
ffffffffbfc0ce74	FUN_ffffffffbfc0ce74	nvlan
ffffffffbfc0ce74	FUN_ffffffffbfc0ce74	serverip
ffffffffbfc0ce74	FUN_ffffffffbfc0ce74	*** ERROR: No ethernet found.\n
ffffffffbfc0ce74	FUN_ffffffffbfc0ce74	*** ERROR: `ethaddr' not set\n
ffffffffbfc0ce74	FUN_ffffffffbfc0ce74	*** ERROR: `eth%daddr' not set\n
ffffffffbfc0ce74	FUN_ffffffffbfc0ce74	*** ERROR: `serverip' not set\n
ffffffffbfc0ce74	FUN_ffffffffbfc0ce74	*** ERROR: `ipaddr' not set\n
ffffffffbfc0ce74	FUN_ffffffffbfc0ce74	\nAbort\n
ffffffffbfc0d7c0	FUN_ffffffffbfc0d7c0	%02lX%02lX%02lX%02lX.img
ffffffffbfc0d7c0	FUN_ffffffffbfc0d7c0	*** Warning: no boot file name; using '%s'\n
ffffffffbfc0d7c0	FUN_ffffffffbfc0d7c0	Using %s device\n
ffffffffbfc0d7c0	FUN_ffffffffbfc0d7c0	TFTP from server 
ffffffffbfc0d7c0	FUN_ffffffffbfc0d7c0	; our IP address is 
ffffffffbfc0d7c0	FUN_ffffffffbfc0d7c0	; sending through gateway 
ffffffffbfc0d7c0	FUN_ffffffffbfc0d7c0	Filename '%s'.
ffffffffbfc0d7c0	FUN_ffffffffbfc0d7c0	 Size is 0x%x Bytes = 
ffffffffbfc0d7c0	FUN_ffffffffbfc0d7c0	Load address: 0x%lx\n
ffffffffbfc0da64	FUN_ffffffffbfc0da64	\nRetry count exceeded; starting again\n
ffffffffbfc0dafc	FUN_ffffffffbfc0dafc	blksize
ffffffffbfc0dafc	FUN_ffffffffbfc0dafc	## Loading Linux kernel with entry point: 0x%08qx ...\n
ffffffffbfc0dafc	FUN_ffffffffbfc0dafc	\n\t %lu MB received\n\t 
ffffffffbfc0dafc	FUN_ffffffffbfc0dafc	\nTFTP error: First block is not block 1 (%ld)\nStarting again\n\n
ffffffffbfc0dafc	FUN_ffffffffbfc0dafc	\ndone\n
ffffffffbfc0dafc	FUN_ffffffffbfc0dafc	\nTFTP error: '%s' (%d)\n
ffffffffbfc0dafc	FUN_ffffffffbfc0dafc	Starting again\n\n
ffffffffbfc0def0	FUN_ffffffffbfc0def0	*** WARNING: %s is too long (%d - max: %d) - truncated\n
ffffffffbfc0dfe8	FUN_ffffffffbfc0dfe8	BOOTP broadcast %d\n
ffffffffbfc0e264	FUN_ffffffffbfc0e264	bootfile
ffffffffbfc0e264	FUN_ffffffffbfc0e264	Host Name
ffffffffbfc0e264	FUN_ffffffffbfc0e264	Root Path
ffffffffbfc0e264	FUN_ffffffffbfc0e264	NIS Domain Name
ffffffffbfc0e264	FUN_ffffffffbfc0e264	autoload
ffffffffbfc0e5e8	FUN_ffffffffbfc0e5e8	\nRetry count exceeded; starting again\n
ffffffffbfc0e690	FUN_ffffffffbfc0e690	RARP broadcast %d\n
ffffffffbfc0e7b8	FUN_ffffffffbfc0e7b8	autoload
ffffffffbfc0e820	FUN_ffffffffbfc0e820	\nRetry count exceeded; starting again\n
ffffffffbfc0e9e0	FUN_ffffffffbfc0e9e0	unknown
ffffffffbfc0ea0c	FUN_ffffffffbfc0ea0c	ethact
ffffffffbfc0ea0c	FUN_ffffffffbfc0ea0c	## Loading Linux kernel with entry point: 0x%08qx ...\n
ffffffffbfc0eae4	FUN_ffffffffbfc0eae4	ethact
ffffffffbfc0ec2c	FUN_ffffffffbfc0ec2c	ethact
ffffffffbfc0ece4	FUN_ffffffffbfc0ece4	## Loading Linux kernel with entry point: 0x%08qx ...\n
ffffffffbfc0ee1c	FUN_ffffffffbfc0ee1c	disable_networking
ffffffffbfc0ee1c	FUN_ffffffffbfc0ee1c	No ethernet found.\n
ffffffffbfc0ee1c	FUN_ffffffffbfc0ee1c	Networking disabled by 'disable_networking' env variable.\n
ffffffffbfc0ee1c	FUN_ffffffffbfc0ee1c	ethprime
ffffffffbfc0ee1c	FUN_ffffffffbfc0ee1c	 [PRIME]
ffffffffbfc0ee1c	FUN_ffffffffbfc0ee1c	ethaddr
ffffffffbfc0ee1c	FUN_ffffffffbfc0ee1c	eth%daddr
ffffffffbfc0ee1c	FUN_ffffffffbfc0ee1c	\nWarning: %s MAC addresses don't match:\n
ffffffffbfc0ee1c	FUN_ffffffffbfc0ee1c	Address in SROM is         %02X:%02X:%02X:%02X:%02X:%02X\n
ffffffffbfc0ee1c	FUN_ffffffffbfc0ee1c	Address in environment is  %02X:%02X:%02X:%02X:%02X:%02X\n
ffffffffbfc0ee1c	FUN_ffffffffbfc0ee1c	ethact
ffffffffbfc0f640	rv220w_flash_probe_ids	Manu.id(0x%x) Dev.id1(0x%x) Dev.id2(0x%x) Dev.id3(0x%x),tst.value 0x%x\n
ffffffffbfc0f748	FUN_ffffffffbfc0f748	Flash %s error at address %lx\n
ffffffffbfc0f748	FUN_ffffffffbfc0f748	Command Sequence Error.\n
ffffffffbfc0f748	FUN_ffffffffbfc0f748	Flash %s timeout at address %lx data %lx\n
ffffffffbfc0f748	FUN_ffffffffbfc0f748	Block Erase Error.\n
ffffffffbfc0f748	FUN_ffffffffbfc0f748	Locking Error\n
ffffffffbfc0f748	FUN_ffffffffbfc0f748	Block locked.\n
ffffffffbfc0f748	FUN_ffffffffbfc0f748	Vpp Low Error.\n
ffffffffbfc0fb24	FUN_ffffffffbfc0fb24	8bit write error(1): flash addr 0x%08x: 0x%x, new val: 0x%x\n
ffffffffbfc0fb24	FUN_ffffffffbfc0fb24	8bit write error(2): flash addr 0x%08x: 0x%x, new val: 0x%x\n
ffffffffbfc0fb24	FUN_ffffffffbfc0fb24	16bit write error: flash: 0x%x, new val: 0x%x\n
ffffffffbfc0fb24	FUN_ffffffffbfc0fb24	write
ffffffffbfc0ff6c	FUN_ffffffffbfc0ff6c	Error writing addr: 0x%x\n
ffffffffbfc0ff6c	FUN_ffffffffbfc0ff6c	!Core is not in the exception handler. Focus not changed.
ffffffffbfc10214	FUN_ffffffffbfc10214	missing or unknown FLASH type\n
ffffffffbfc10214	FUN_ffffffffbfc10214	CFI conformant FLASH (portwidth:%d x chipwidth: %d)
ffffffffbfc10214	FUN_ffffffffbfc10214	  Size: %ld MB in %d Sectors\n
ffffffffbfc10214	FUN_ffffffffbfc10214	 Erase timeout %ld ms, write timeout %ld ms, buffer write timeout %ld ms, buffer size %d\n
ffffffffbfc10214	FUN_ffffffffbfc10214	  Sector Start Addresses:
ffffffffbfc10214	FUN_ffffffffbfc10214	 (RO)
ffffffffbfc10214	FUN_ffffffffbfc10214	     
ffffffffbfc10214	FUN_ffffffffbfc10214	 %08lX%s
ffffffffbfc1037c	FUN_ffffffffbfc1037c	Can't erase unknown flash type - aborted\n
ffffffffbfc1037c	FUN_ffffffffbfc1037c	- no sectors to erase\n
ffffffffbfc1037c	FUN_ffffffffbfc1037c	- Warning: %d protected sectors will not be erased!\n
ffffffffbfc1037c	FUN_ffffffffbfc1037c	## Loading Linux kernel with entry point: 0x%08qx ...\n
ffffffffbfc1037c	FUN_ffffffffbfc1037c	erase
ffffffffbfc1037c	FUN_ffffffffbfc1037c	 done\n
ffffffffbfc1060c	FUN_ffffffffbfc1060c	Is samsung k8q2815uqb 16M Flash\n
ffffffffbfc1060c	FUN_ffffffffbfc1060c	%d erase regions found, only %d used\n
ffffffffbfc1060c	FUN_ffffffffbfc1060c	## Unknown FLASH on Bank %d - Size = 0x%08lx = %ld MB\n
ffffffffbfc11b04	FUN_ffffffffbfc11b04	pci_hose_phys_to_bus: %s\n
ffffffffbfc11b04	FUN_ffffffffbfc11b04	invalid hose
ffffffffbfc11b04	FUN_ffffffffbfc11b04	invalid physical address
ffffffffbfc11bdc	FUN_ffffffffbfc11bdc	Found VIA southbridge, enabling IDE controller\n
ffffffffbfc12748	FUN_ffffffffbfc12748	## Command too long!\n
ffffffffbfc12748	FUN_ffffffffbfc12748	setenv
ffffffffbfc12748	FUN_ffffffffbfc12748	** Too many args (max. %d) **\n
ffffffffbfc12748	FUN_ffffffffbfc12748	Unknown command '%s' - try 'help'\n
ffffffffbfc12748	FUN_ffffffffbfc12748	Usage:\n%s\n
ffffffffbfc12ac8	do_run	Usage:\n%s\n
ffffffffbfc12ac8	do_run	## Error: "%s" not defined\n
ffffffffbfc12fcc	rv220w_read_base_mac_from_flash	\n\n\nsystem LOSS MAC address,please ASSIGN MAC at flash offset 0x6ff00\n
ffffffffbfc13084	rv220w_board_late_init	ethact
ffffffffbfc13084	rv220w_board_late_init	octeth0
ffffffffbfc13084	rv220w_board_late_init	PUSH_BUTTON--> %d\n
ffffffffbfc13084	rv220w_board_late_init	\n\n\nbutton pushed,download mode\n
ffffffffbfc13084	rv220w_board_late_init	bootcmd
ffffffffbfc13084	rv220w_board_late_init	cp.b BDC80000 0x2a00000 580000;bootoctlinux 0x2a00200 mtdparts=phys_mapped_flash:512k(bootloader)ro,6M(kernel),16M(rootfs),1024k(data),128k(bootload-env)
ffffffffbfc13170	FUN_ffffffffbfc13170	bootdelay
ffffffffbfc13170	FUN_ffffffffbfc13170	bootcmd
ffffffffbfc13170	FUN_ffffffffbfc13170	<INTERRUPT>\n
ffffffffbfc13410	FUN_ffffffffbfc13410	verify
ffffffffbfc13410	FUN_ffffffffbfc13410	Bad magic number\n
ffffffffbfc13410	FUN_ffffffffbfc13410	Bad header crc\n
ffffffffbfc13410	FUN_ffffffffbfc13410	Bad data crc\n
ffffffffbfc13410	FUN_ffffffffbfc13410	Bad image type\n
ffffffffbfc13410	FUN_ffffffffbfc13410	Empty Script\n
ffffffffbfc13614	do_autoscr	## Executing script at %08lx\n
ffffffffbfc13690	do_go	Usage:\n%s\n
ffffffffbfc13690	do_go	## Starting application at 0x%08lX ...\n
ffffffffbfc13690	do_go	## Application terminated, rc = 0x%lX\n
ffffffffbfc13760	FUN_ffffffffbfc13760	Error: Bad gzipped data\n
ffffffffbfc13760	FUN_ffffffffbfc13760	Error: gunzip out of data in header\n
ffffffffbfc13760	FUN_ffffffffbfc13760	Error: inflateInit2() returned %d\n
ffffffffbfc13760	FUN_ffffffffbfc13760	Error: inflate() returned %d\n
ffffffffbfc13760	FUN_ffffffffbfc13760	Error: Destination not large enough\n
ffffffffbfc13760	FUN_ffffffffbfc13760	Error: Source truncated\n
ffffffffbfc13760	FUN_ffffffffbfc13760	Error: inflateEnd() returned %d\n
ffffffffbfc13bf0	do_coninfo	List of available devices:\n
ffffffffbfc13bf0	do_coninfo	%-8s %08x %c%c%c 
ffffffffbfc13bf0	do_coninfo	stdin
ffffffffbfc13bf0	do_coninfo	stdout
ffffffffbfc13d10	FUN_ffffffffbfc13d10	## No elf image at address 0x%08lx\n
ffffffffbfc13d10	FUN_ffffffffbfc13d10	ELF file is 32 bit\n
ffffffffbfc13d10	FUN_ffffffffbfc13d10	ELF file is 64 bit\n
ffffffffbfc13d10	FUN_ffffffffbfc13d10	ERROR: invalid elf class\n
ffffffffbfc13d10	FUN_ffffffffbfc13d10	## Not an Executable elf image at address 0x%08lx\n
ffffffffbfc13de8	FUN_ffffffffbfc13de8	Clear
ffffffffbfc13de8	FUN_ffffffffbfc13de8	%sing %s @ 0x%08qx (0x%lx bytes)\n
ffffffffbfc13f8c	FUN_ffffffffbfc13f8c	Clear
ffffffffbfc13f8c	FUN_ffffffffbfc13f8c	%sing %s @ 0x%08lx (%ld bytes)\n
ffffffffbfc140ec	do_bootelf	## Starting application at 0x%08lx ...\n
ffffffffbfc140ec	do_bootelf	## Application terminated, rc = 0x%lx\n
ffffffffbfc14250	FUN_ffffffffbfc14250	Error: end address not on sector boundary\n
ffffffffbfc14250	FUN_ffffffffbfc14250	Error: end sector precedes start sector\n
ffffffffbfc14250	FUN_ffffffffbfc14250	Error: cannot span across banks when they are mapped in reverse order\n
ffffffffbfc143bc	FUN_ffffffffbfc143bc	%sProtected %d sectors\n
ffffffffbfc143bc	FUN_ffffffffbfc143bc	Error: start and/or end address not on sector boundary\n
ffffffffbfc14688	FUN_ffffffffbfc14688	Erased %d sectors\n
ffffffffbfc14688	FUN_ffffffffbfc14688	Error: start and/or end address not on sector boundary\n
ffffffffbfc14764	do_flinfo	\nBank # %ld: 
ffffffffbfc14764	do_flinfo	Only FLASH Banks # 1 ... # %d supported\n
ffffffffbfc1480c	do_erase	Bad sector specification\n
ffffffffbfc1480c	do_erase	Erase Flash Sectors %d-%d in Bank # %d 
ffffffffbfc1480c	do_erase	Only FLASH Banks # 1 ... # %d supported\n
ffffffffbfc1480c	do_erase	Erase Flash Bank # %ld 
ffffffffbfc1480c	do_erase	Usage:\n%s\n
ffffffffbfc14a84	do_protect	%sProtect Flash Bank # %ld\n
ffffffffbfc14a84	do_protect	Bad sector specification\n
ffffffffbfc14a84	do_protect	%sProtect Flash Sectors %d-%d in Bank # %d\n
ffffffffbfc14a84	do_protect	Only FLASH Banks # 1 ... # %d supported\n
ffffffffbfc14a84	do_protect	missing or unknown FLASH type\n
ffffffffbfc14a84	do_protect	Usage:\n%s\n
ffffffffbfc14f38	FUN_ffffffffbfc14f38	Unknown operator '%s'\n
ffffffffbfc15194	do_itest	Usage:\n%s\n
ffffffffbfc15194	do_itest	Invalid data width specifier\n
ffffffffbfc158e8	do_loadb	download_baudrate
ffffffffbfc158e8	do_loadb	## Switching baudrate to %d bps for kermit download...\n
ffffffffbfc158e8	do_loadb	## Ready for binary (kermit) download to 0x%08lX at %d bps...\n
ffffffffbfc158e8	do_loadb	## Loading Linux kernel with entry point: 0x%08qx ...\n
ffffffffbfc158e8	do_loadb	## Total Size      = 0x%08x = %d Bytes\n
ffffffffbfc158e8	do_loadb	filesize
ffffffffbfc158e8	do_loadb	fileaddr
ffffffffbfc158e8	do_loadb	## Binary (kermit) download aborted\n
ffffffffbfc158e8	do_loadb	## Start Addr      = 0x%08lX\n
ffffffffbfc158e8	do_loadb	## Switching to baudrate to %d bps....\n
ffffffffbfc15f64	do_loads	loads_echo
ffffffffbfc15f64	do_loads	## Ready for S-Record download ...\n
ffffffffbfc15f64	do_loads	\n## First Load Addr = 0x%08lX\n## Last  Load Addr = 0x%08lX\n## Total Size      = 0x%08lX = %ld Bytes\n
ffffffffbfc15f64	do_loads	filesize
ffffffffbfc15f64	do_loads	0x%lX
ffffffffbfc15f64	do_loads	fileaddr
ffffffffbfc15f64	do_loads	## S-Record download aborted\n
ffffffffbfc15f64	do_loads	## Start Addr      = 0x%08lX\n
ffffffffbfc16380	do_read_cmp	Usage:\n%s\n
ffffffffbfc16380	do_read_cmp	Looking for value other than 0x%x, addr: 0x%x\n
ffffffffbfc16380	do_read_cmp	Found 0x%x at addr %p\n
ffffffffbfc16458	do_gpio	{use this command to control gpio OUTPUT value or read it}\n\n
ffffffffbfc16458	do_gpio	flash_unused_addr
ffffffffbfc16458	do_gpio	read gpio %d,value is :%d\n
ffffffffbfc16458	do_gpio	set gpio %d with value  :%d\n
ffffffffbfc16458	do_gpio	command:gpio r gpio_number  or gpio w gpio_number value\n 
ffffffffbfc1661c	do_namedfree	Usage:\n%s\n
ffffffffbfc1661c	do_namedfree	Error freeing block: %s\n
ffffffffbfc166b0	do_base	Base Address64: 0x%16qx, 
ffffffffbfc166b0	do_base	Base Address: 0x%08lx\n
ffffffffbfc16738	do_write64l	Usage:\n%s\n
ffffffffbfc16738	do_write64l	writing 0x%x to addr: 0x%qx\n
ffffffffbfc167fc	do_write64s	Usage:\n%s\n
ffffffffbfc167fc	do_write64s	writing 0x%x to addr: 0x%qx\n
ffffffffbfc168c4	do_write64	Usage:\n%s\n
ffffffffbfc168c4	do_write64	writing 0x%qx to addr: 0x%qx\n
ffffffffbfc16998	do_read64s	Usage:\n%s\n
ffffffffbfc16998	do_read64s	attempting to read from addr: 0x%qx\n
ffffffffbfc16998	do_read64s	0x%qx: 0x%x\n
ffffffffbfc16a4c	do_read64l	Usage:\n%s\n
ffffffffbfc16a4c	do_read64l	attempting to read from addr: 0x%qx\n
ffffffffbfc16a4c	do_read64l	0x%qx: 0x%x\n
ffffffffbfc16afc	do_read64	Usage:\n%s\n
ffffffffbfc16afc	do_read64	attempting to read from addr: 0x%qx\n
ffffffffbfc16afc	do_read64	0x%qx: 0x%qx\n
ffffffffbfc16bac	do_namedalloc	named_block_addr
ffffffffbfc16bac	do_namedalloc	named_block_size
ffffffffbfc16bac	do_namedalloc	Usage:\n%s\n
ffffffffbfc16bac	do_namedalloc	Allocated 0x%qx bytes at address: 0x%qx, name: %s\n
ffffffffbfc16bac	do_namedalloc	Named allocation failed!\n
ffffffffbfc16bac	do_namedalloc	0x%qX
ffffffffbfc16d50	do_crc32	Usage:\n%s\n
ffffffffbfc16d50	do_crc32	CRC32 for %08lx ... %08lx ==> %08lx\n
ffffffffbfc16e74	do_mtest	Reading...
ffffffffbfc16e74	do_mtest	Too many errors, aborting test\n
ffffffffbfc16e74	do_mtest	\nMem error @ 0x%08X: found %08lX, expected %08lX\n
ffffffffbfc17070	do_write64b	Usage:\n%s\n
ffffffffbfc17070	do_write64b	writing 0x%x to addr: 0x%qx\n
ffffffffbfc17140	do_read64b	Usage:\n%s\n
ffffffffbfc17140	do_read64b	attempting to read from addr: 0x%qx\n
ffffffffbfc17140	do_read64b	0x%qx: 0x%x\n
ffffffffbfc172d8	FUN_ffffffffbfc172d8	Usage:\n%s\n
ffffffffbfc172d8	FUN_ffffffffbfc172d8	%08lx:
ffffffffbfc172d8	FUN_ffffffffbfc172d8	 %08x
ffffffffbfc172d8	FUN_ffffffffbfc172d8	 %04x
ffffffffbfc172d8	FUN_ffffffffbfc172d8	 %02x
ffffffffbfc176ac	do_cp	Usage:\n%s\n
ffffffffbfc176ac	do_cp	Zero length ???\n
ffffffffbfc176ac	do_cp	Copy to Flash... 
ffffffffbfc176ac	do_cp	done\n
ffffffffbfc17888	do_cmp	Usage:\n%s\n
ffffffffbfc17888	do_cmp	word at 0x%08lx (0x%08lx) != word at 0x%08lx (0x%08lx)\n
ffffffffbfc17888	do_cmp	halfword at 0x%08lx (0x%04x) != halfword at 0x%08lx (0x%04x)\n
ffffffffbfc17888	do_cmp	%2u-%2u =     %u    selector = %s
ffffffffbfc17888	do_cmp	Total of %ld %s%s were the same\n
ffffffffbfc17888	do_cmp	byte at 0x%08lx (0x%02x) != byte at 0x%08lx (0x%02x)\n
ffffffffbfc17aa4	do_mw	Usage:\n%s\n
ffffffffbfc17c88	do_md	Usage:\n%s\n
ffffffffbfc17c88	do_md	%08lx:
ffffffffbfc17c88	do_md	 %04x
ffffffffbfc17c88	do_md	 %02x
ffffffffbfc17c88	do_md	 %08x
ffffffffbfc17f30	FUN_ffffffffbfc17f30	%u.     (%04hx)                 -- %s --\n
ffffffffbfc17f30	FUN_ffffffffbfc17f30	PHY control register
ffffffffbfc17f30	FUN_ffffffffbfc17f30	PHY status register
ffffffffbfc17f30	FUN_ffffffffbfc17f30	  (%04hx:%04hx) %u.
ffffffffbfc17f30	FUN_ffffffffbfc17f30	%2u,%2u =   b%u%u    speed selection = %s Mbps
ffffffffbfc17f30	FUN_ffffffffbfc17f30	%2u    = %5u    duplex = %s
ffffffffbfc17f30	FUN_ffffffffbfc17f30	IEEE 802.3
ffffffffbfc17f30	FUN_ffffffffbfc17f30	%2u-%2u = %5u    selector = %s
ffffffffbfc17f30	FUN_ffffffffbfc17f30	IEEE 802.9 ISLAN-16T
ffffffffbfc17f30	FUN_ffffffffbfc17f30	%2u-%2u =     %u    selector = %s
ffffffffbfc17f30	FUN_ffffffffbfc17f30	%2u   
ffffffffbfc17f30	FUN_ffffffffbfc17f30	%2u-%2u
ffffffffbfc17f30	FUN_ffffffffbfc17f30	reset
ffffffffbfc17f30	FUN_ffffffffbfc17f30	 = %5u    %s
ffffffffbfc17f30	FUN_ffffffffbfc17f30	\n[This application is accord with GPL rule.]\n\n\n\n\n
ffffffffbfc1827c	rv220w_bcm53115_set_enabled	\nenable 53115 ... 
ffffffffbfc1827c	rv220w_bcm53115_set_enabled	\ndisable 53115 ... 
ffffffffbfc1827c	rv220w_bcm53115_set_enabled	Done\n
ffffffffbfc183dc	do_bcmmii	read page:%x,reg:%x >>
ffffffffbfc183dc	do_bcmmii	%04X\n
ffffffffbfc183dc	do_bcmmii	write page:%x,reg:%x,data:%x
ffffffffbfc183dc	do_bcmmii	Usage:\n%s\n
ffffffffbfc1855c	do_mii	PHY 0x%02X: OUI = 0x%04X, Model = 0x%02X, Rev = 0x%02X, %3dbaseT, %s\n
ffffffffbfc1855c	do_mii	Error reading from the PHY addr=%02x reg=%02x\n
ffffffffbfc1855c	do_mii	addr=%02x reg=%02x data=
ffffffffbfc1855c	do_mii	%04X\n
ffffffffbfc1855c	do_mii	\n[This application is accord with GPL rule.]\n\n\n\n\n
ffffffffbfc1855c	do_mii	Error writing to the PHY addr=%02x reg=%02x\n
ffffffffbfc1855c	do_mii	The MII dump command only formats the standard MII registers, 0-5.\n
ffffffffbfc1855c	do_mii	Usage:\n%s\n
ffffffffbfc18a00	do_sleep	Usage:\n%s\n
ffffffffbfc18ac0	FUN_ffffffffbfc18ac0	Usage:\n%s\n
ffffffffbfc18ac0	FUN_ffffffffbfc18ac0	gatewayip
ffffffffbfc18ac0	FUN_ffffffffbfc18ac0	netmask
ffffffffbfc18ac0	FUN_ffffffffbfc18ac0	hostname
ffffffffbfc18ac0	FUN_ffffffffbfc18ac0	rootpath
ffffffffbfc18ac0	FUN_ffffffffbfc18ac0	ipaddr
ffffffffbfc18ac0	FUN_ffffffffbfc18ac0	serverip
ffffffffbfc18ac0	FUN_ffffffffbfc18ac0	dnsip
ffffffffbfc18ac0	FUN_ffffffffbfc18ac0	domain
ffffffffbfc18fd4	do_saveenv	Flash
ffffffffbfc18fd4	do_saveenv	Saving Environment to %s...\n
ffffffffbfc190f4	FUN_ffffffffbfc190f4	loadaddr
ffffffffbfc190f4	FUN_ffffffffbfc190f4	loadaddr not set due to load reserved memory allocated at 0x%x.\n
ffffffffbfc190f4	FUN_ffffffffbfc190f4	Please refer to the bootloader SDK documentation.\n
ffffffffbfc190f4	FUN_ffffffffbfc190f4	stdin
ffffffffbfc190f4	FUN_ffffffffbfc190f4	stdout
ffffffffbfc190f4	FUN_ffffffffbfc190f4	stderr
ffffffffbfc190f4	FUN_ffffffffbfc190f4	Can't delete "%s"\n
ffffffffbfc190f4	FUN_ffffffffbfc190f4	baudrate
ffffffffbfc190f4	FUN_ffffffffbfc190f4	## Baudrate %d bps not supported\n
ffffffffbfc190f4	FUN_ffffffffbfc190f4	## Switch baudrate to %d bps and press ENTER ...\n
ffffffffbfc190f4	FUN_ffffffffbfc190f4	console_uart
ffffffffbfc190f4	FUN_ffffffffbfc190f4	## Error: environment overflow, "%s" deleted\n
ffffffffbfc190f4	FUN_ffffffffbfc190f4	ethaddr
ffffffffbfc190f4	FUN_ffffffffbfc190f4	ipaddr
ffffffffbfc190f4	FUN_ffffffffbfc190f4	bootfile
ffffffffbfc198f4	do_askenv	Usage:\n%s\n
ffffffffbfc198f4	do_askenv	Please enter '%s':
ffffffffbfc19af0	do_setenv	Usage:\n%s\n
ffffffffbfc19bb4	do_printenv	\n ** Abort\n
ffffffffbfc19bb4	do_printenv	\nEnvironment size: %d/%d bytes\n
ffffffffbfc19bb4	do_printenv	## Error: "%s" not defined\n
ffffffffbfc19e00	FUN_ffffffffbfc19e00	  vendor ID =                   0x%.4x\n
ffffffffbfc19e00	FUN_ffffffffbfc19e00	  device ID =                   0x%.4x\n
ffffffffbfc19e00	FUN_ffffffffbfc19e00	  command register =            0x%.4x\n
ffffffffbfc19e00	FUN_ffffffffbfc19e00	  status register =             0x%.4x\n
ffffffffbfc19e00	FUN_ffffffffbfc19e00	  revision ID =                 0x%.2x\n
ffffffffbfc19e00	FUN_ffffffffbfc19e00	Build before PCI Rev2.0
ffffffffbfc19e00	FUN_ffffffffbfc19e00	Simple comm. controller
ffffffffbfc19e00	FUN_ffffffffbfc19e00	Serial bus controller
ffffffffbfc19e00	FUN_ffffffffbfc19e00	Does not fit any class
ffffffffbfc19e00	FUN_ffffffffbfc19e00	Mass storage controller
ffffffffbfc19e00	FUN_ffffffffbfc19e00	Network controller
ffffffffbfc19e00	FUN_ffffffffbfc19e00	Display controller
ffffffffbfc19e00	FUN_ffffffffbfc19e00	Multimedia device
ffffffffbfc19e00	FUN_ffffffffbfc19e00	Memory controller
ffffffffbfc19e00	FUN_ffffffffbfc19e00	Bridge device
ffffffffbfc19e00	FUN_ffffffffbfc19e00	Base system peripheral
ffffffffbfc19e00	FUN_ffffffffbfc19e00	Input device
ffffffffbfc19e00	FUN_ffffffffbfc19e00	Docking station
ffffffffbfc19e00	FUN_ffffffffbfc19e00	Processor
ffffffffbfc19e00	FUN_ffffffffbfc19e00	Intelligent controller
ffffffffbfc19e00	FUN_ffffffffbfc19e00	Satellite controller
ffffffffbfc19e00	FUN_ffffffffbfc19e00	Cryptographic device
ffffffffbfc19e00	FUN_ffffffffbfc19e00	  class code =                  0x%.2x (%s)\n
ffffffffbfc19e00	FUN_ffffffffbfc19e00	  sub class code =              0x%.2x\n
ffffffffbfc19e00	FUN_ffffffffbfc19e00	  programming interface =       0x%.2x\n
ffffffffbfc19e00	FUN_ffffffffbfc19e00	  cache line =                  0x%.2x\n
ffffffffbfc19e00	FUN_ffffffffbfc19e00	  latency time =                0x%.2x\n
ffffffffbfc19e00	FUN_ffffffffbfc19e00	  header type =                 0x%.2x\n
ffffffffbfc19e00	FUN_ffffffffbfc19e00	  BIST =                        0x%.2x\n
ffffffffbfc19e00	FUN_ffffffffbfc19e00	  base address 0 =              0x%.8x\n
ffffffffbfc19e00	FUN_ffffffffbfc19e00	  base address 1 =              0x%.8x\n
ffffffffbfc19e00	FUN_ffffffffbfc19e00	  base address 2 =              0x%.8x\n
ffffffffbfc19e00	FUN_ffffffffbfc19e00	  base address 3 =              0x%.8x\n
ffffffffbfc19e00	FUN_ffffffffbfc19e00	  base address 4 =              0x%.8x\n
ffffffffbfc19e00	FUN_ffffffffbfc19e00	  base address 5 =              0x%.8x\n
ffffffffbfc19e00	FUN_ffffffffbfc19e00	  cardBus CIS pointer =         0x%.8x\n
ffffffffbfc19e00	FUN_ffffffffbfc19e00	  sub system vendor ID =        0x%.4x\n
